z,x,y,brightness,homolog,cell_id,genomic_coordinate,AB_compartment
,,,,1,7_27_2019__Conv_zscan_09__cell9,chr1:113950000-114050000,B
4.025619254927153,192.57504557166715,93.40288503903872,1.7678698370312764,1,7_27_2019__Conv_zscan_09__cell9,chr1:116950000-117050000,B
3.6704920103768446,191.38253886194386,91.81780289778985,2.766927103159505,1,7_27_2019__Conv_zscan_09__cell9,chr1:119950000-120050000,A
,,,,1,7_27_2019__Conv_zscan_09__cell9,chr1:122950000-123050000,nan
4.5163861282122,191.3450091547213,93.30071928670179,2.8736542848820803,1,7_27_2019__Conv_zscan_09__cell9,chr1:143950000-144050000,A
,,,,1,7_27_2019__Conv_zscan_09__cell9,chr1:146950000-147050000,A
4.443200413134683,190.15698352806203,93.79706892435136,6.066567180115612,1,7_27_2019__Conv_zscan_09__cell9,chr1:149950000-150050000,A
5.066717139297039,190.24246382877374,93.95075731686607,3.74619411731698,1,7_27_2019__Conv_zscan_09__cell9,chr1:152950000-153050000,B
4.553700666084302,188.98821414095517,92.86561557151836,3.2180130828850206,1,7_27_2019__Conv_zscan_09__cell9,chr1:155950000-156050000,A
4.712438474053353,189.8178130787005,94.48510327326996,0.8269219502148608,1,7_27_2019__Conv_zscan_09__cell9,chr1:158950000-159050000,B
4.395438989219205,190.779510330706,94.35326221977607,5.169136326464242,1,7_27_2019__Conv_zscan_09__cell9,chr1:161950000-162050000,A
,,,,1,7_27_2019__Conv_zscan_09__cell9,chr1:164950000-165050000,B
3.595959706565511,188.6342371892189,93.27430762172429,3.673875820733461,1,7_27_2019__Conv_zscan_09__cell9,chr1:167950000-168050000,A
4.600012893410261,190.46015108524776,95.31496365943713,1.984139765881398,1,7_27_2019__Conv_zscan_09__cell9,chr1:170950000-171050000,B
4.230679851527398,189.90776017376777,94.51960464039013,4.156215076326248,1,7_27_2019__Conv_zscan_09__cell9,chr1:173950000-174050000,A
4.7152012748980745,189.4118394739925,94.19594552805802,2.4289467388651516,1,7_27_2019__Conv_zscan_09__cell9,chr1:176950000-177050000,B
4.582899276357048,189.2882138714883,93.16076400814828,2.6019649766770088,1,7_27_2019__Conv_zscan_09__cell9,chr1:179950000-180050000,A
4.574370280107213,189.30772184766477,94.30102146519539,1.9795646604977013,1,7_27_2019__Conv_zscan_09__cell9,chr1:182950000-183050000,A
,,,,1,7_27_2019__Conv_zscan_09__cell9,chr1:185950000-186050000,A
4.758379716402124,190.04666523128938,93.29834540604152,2.2624203450505203,1,7_27_2019__Conv_zscan_09__cell9,chr1:188950000-189050000,B
3.738073670250396,190.5681279458421,93.117852003116,2.148768071326173,1,7_27_2019__Conv_zscan_09__cell9,chr1:191950000-192050000,B
,,,,1,7_27_2019__Conv_zscan_09__cell9,chr1:194950000-195050000,B
3.947804858980247,189.19036769634656,92.92503825838524,1.8635785966037626,1,7_27_2019__Conv_zscan_09__cell9,chr1:197950000-198050000,A
,,,,1,7_27_2019__Conv_zscan_09__cell9,chr1:200950000-201050000,A
4.367847244387728,188.6843916923508,94.00773308242378,6.303934306269101,1,7_27_2019__Conv_zscan_09__cell9,chr1:203950000-204050000,A
4.82805087291619,189.1397500251192,93.66639111060942,3.3675059464634787,1,7_27_2019__Conv_zscan_09__cell9,chr1:206950000-207050000,B
,,,,1,7_27_2019__Conv_zscan_09__cell9,chr1:209950000-210050000,B
5.189311465643803,190.16686899786052,92.18738991573602,0.8501430889802226,1,7_27_2019__Conv_zscan_09__cell9,chr1:212950000-213050000,A
4.537920633402556,188.41832838060392,93.86777435545922,2.6246061308306765,1,7_27_2019__Conv_zscan_09__cell9,chr1:215950000-216050000,B
3.7352665665195177,188.09269579195592,94.50458791724799,2.056508411518483,1,7_27_2019__Conv_zscan_09__cell9,chr1:218950000-219050000,B
,,,,1,7_27_2019__Conv_zscan_09__cell9,chr1:221950000-222050000,A
5.156001345062345,188.7808234313627,94.6606853164734,1.009179333223635,1,7_27_2019__Conv_zscan_09__cell9,chr1:224950000-225050000,B
3.762905614596409,190.1417440116738,94.9446317610457,2.043536307225397,1,7_27_2019__Conv_zscan_09__cell9,chr1:227950000-228050000,B
4.922207445690794,188.8730916727111,94.50932311455426,3.4328105856681272,1,7_27_2019__Conv_zscan_09__cell9,chr1:230950000-231050000,B
3.9896562251767893,188.1123497297817,94.46691664124586,2.222004548483978,1,7_27_2019__Conv_zscan_09__cell9,chr1:233950000-234050000,B
3.826939479290255,188.19428306355093,95.49538096179595,0.9943509577466745,1,7_27_2019__Conv_zscan_09__cell9,chr1:236950000-237050000,B
,,,,1,7_27_2019__Conv_zscan_09__cell9,chr1:239950000-240050000,B
4.194034035804375,193.17473469587537,92.31686469132259,1.3950358446267888,1,7_27_2019__Conv_zscan_09__cell9,chr1:242950000-243050000,B
3.9803301827383253,187.91403491700132,94.93856695190098,1.1857451763932563,1,7_27_2019__Conv_zscan_09__cell9,chr1:245950000-246050000,A
4.470343356692278,188.0969087240328,82.4664516938393,1.5860363826008315,1,7_27_2019__Conv_zscan_09__cell9,chr2:2950000-3050000,B
4.523002836729908,184.96398018698972,85.86682380303564,3.940899865032891,1,7_27_2019__Conv_zscan_09__cell9,chr2:5950000-6050000,B
4.309396887456228,183.10390505438943,86.9105883410691,3.862306068018005,1,7_27_2019__Conv_zscan_09__cell9,chr2:8950000-9050000,A
5.2130017079768995,184.95646889226074,86.82602896065289,1.2888076278317733,1,7_27_2019__Conv_zscan_09__cell9,chr2:11950000-12050000,A
4.720182974578624,183.4968618176664,85.42789397380866,1.6401802466724602,1,7_27_2019__Conv_zscan_09__cell9,chr2:14950000-15050000,B
4.535899996051493,186.4734504017901,84.96819219466299,2.565556187022986,1,7_27_2019__Conv_zscan_09__cell9,chr2:17950000-18050000,B
5.1375678934633875,185.11920328556994,85.7152139737372,2.3780592103620135,1,7_27_2019__Conv_zscan_09__cell9,chr2:20950000-21050000,B
4.7249606873519925,185.40806030888257,87.34725647159347,2.909061249117244,1,7_27_2019__Conv_zscan_09__cell9,chr2:23950000-24050000,A
4.743887733258461,184.35176520450142,86.99438068799307,2.84476657026376,1,7_27_2019__Conv_zscan_09__cell9,chr2:26950000-27050000,A
5.173669245042024,185.55989696355422,87.42866879220566,5.455710645246727,1,7_27_2019__Conv_zscan_09__cell9,chr2:29950000-30050000,B
4.361128290512831,185.5784915549505,86.95753741651534,8.332223566629946,1,7_27_2019__Conv_zscan_09__cell9,chr2:32950000-33050000,A
5.024649476881994,185.03493092267473,87.52449174850565,2.626909455560315,1,7_27_2019__Conv_zscan_09__cell9,chr2:35950000-36050000,B
3.659200942689875,185.57508944975405,86.78355735959947,3.3376395078472516,1,7_27_2019__Conv_zscan_09__cell9,chr2:38950000-39050000,A
4.547662692001341,185.14954537291243,87.58353301103358,5.615802154582493,1,7_27_2019__Conv_zscan_09__cell9,chr2:41950000-42050000,A
3.963822153278757,184.2976480995885,87.73141260979847,2.980334698095052,1,7_27_2019__Conv_zscan_09__cell9,chr2:44950000-45050000,B
3.9495722377606244,183.42774459079507,86.44333921715823,3.23618733297078,1,7_27_2019__Conv_zscan_09__cell9,chr2:47950000-48050000,B
4.321164877385268,184.6397742658367,86.88382995597254,7.266918786427125,1,7_27_2019__Conv_zscan_09__cell9,chr2:50950000-51050000,B
4.536489988175627,184.3119874312904,87.2968614830296,1.9490863410782637,1,7_27_2019__Conv_zscan_09__cell9,chr2:53950000-54050000,A
4.841894470739168,184.51280390600365,86.94685917192858,3.2379040276530406,1,7_27_2019__Conv_zscan_09__cell9,chr2:56950000-57050000,B
,,,,1,7_27_2019__Conv_zscan_09__cell9,chr2:59950000-60050000,B
3.749096245269598,184.1719644339937,87.0809535305861,1.694814214632126,1,7_27_2019__Conv_zscan_09__cell9,chr2:62950000-63050000,A
4.435229249066113,183.44764679542655,87.82142404719491,6.756648211756181,1,7_27_2019__Conv_zscan_09__cell9,chr2:65950000-66050000,B
4.588225617809331,183.66037057551873,87.20069495070238,2.6035455696955605,1,7_27_2019__Conv_zscan_09__cell9,chr2:68950000-69050000,A
4.431246352484223,184.70897167950466,85.3248892216208,7.551507631951477,1,7_27_2019__Conv_zscan_09__cell9,chr2:71950000-72050000,B
3.959449544795417,183.99692797193762,86.1420430897092,6.516493960873795,1,7_27_2019__Conv_zscan_09__cell9,chr2:74950000-75050000,A
4.835186937369863,183.71829944650332,87.01100953721739,1.591601450195819,1,7_27_2019__Conv_zscan_09__cell9,chr2:77950000-78050000,B
4.874807756318603,183.10783873535695,86.62009048766623,2.0028171960778884,1,7_27_2019__Conv_zscan_09__cell9,chr2:80950000-81050000,B
,,,,1,7_27_2019__Conv_zscan_09__cell9,chr2:83950000-84050000,B
5.178250534519121,184.42290411211175,87.79370793347715,2.749503347943918,1,7_27_2019__Conv_zscan_09__cell9,chr2:86950000-87050000,B
4.079741865463126,184.87459227954506,86.95913075749667,3.0836239042068776,1,7_27_2019__Conv_zscan_09__cell9,chr2:89950000-90050000,B
5.003701488920921,181.6221544715292,87.04977850731075,2.8811933071838833,1,7_27_2019__Conv_zscan_09__cell9,chr2:92950000-93050000,nan
4.6828829521794795,186.5091246517801,86.97061790289668,7.142818582778712,1,7_27_2019__Conv_zscan_09__cell9,chr2:95950000-96050000,A
5.1267767985240305,185.181790082563,87.71319097319139,3.5449339328250398,1,7_27_2019__Conv_zscan_09__cell9,chr2:98950000-99050000,B
5.193929823610588,186.29267939778896,86.60098571282381,5.165632206053527,1,7_27_2019__Conv_zscan_09__cell9,chr2:101950000-102050000,A
4.957857370613729,184.48791714082108,86.36198280116918,1.657101058661359,1,7_27_2019__Conv_zscan_09__cell9,chr2:104950000-105050000,B
4.723962194673187,184.63541755856284,86.45733817995819,2.8215155658825815,1,7_27_2019__Conv_zscan_09__cell9,chr2:107950000-108050000,B
4.1284049253283275,185.70921042984207,86.39699803731814,3.2050086053089797,1,7_27_2019__Conv_zscan_09__cell9,chr2:110950000-111050000,A
4.896537520268917,184.93623967807,85.89945900761955,2.300276245718557,1,7_27_2019__Conv_zscan_09__cell9,chr2:113950000-114050000,B
4.692586945962728,185.36003515895197,86.70992890194469,1.4149650876162791,1,7_27_2019__Conv_zscan_09__cell9,chr2:116950000-117050000,B
4.615063038048348,185.79004947000604,86.9108700977655,1.9363863457677248,1,7_27_2019__Conv_zscan_09__cell9,chr2:119950000-120050000,A
5.206755036999174,184.83688192366205,87.16393811677852,2.9263968826018782,1,7_27_2019__Conv_zscan_09__cell9,chr2:122950000-123050000,B
,,,,1,7_27_2019__Conv_zscan_09__cell9,chr2:125950000-126050000,B
5.270359918216763,186.3309667646211,86.86274139766932,2.243924001402175,1,7_27_2019__Conv_zscan_09__cell9,chr2:128950000-129050000,B
5.194141817082289,187.30552742578044,86.90332013667586,1.0548615436850723,1,7_27_2019__Conv_zscan_09__cell9,chr2:131950000-132050000,B
4.632345888756758,187.09006842553265,86.1790060705386,4.484540768251568,1,7_27_2019__Conv_zscan_09__cell9,chr2:134950000-135050000,A
,,,,1,7_27_2019__Conv_zscan_09__cell9,chr2:137950000-138050000,B
4.830992998220649,187.34921831373188,85.60789328456109,2.814692751714982,1,7_27_2019__Conv_zscan_09__cell9,chr2:140950000-141050000,B
4.647832635792689,186.05421055620323,86.00234648846828,3.3190319719478083,1,7_27_2019__Conv_zscan_09__cell9,chr2:143950000-144050000,A
4.708745312695171,185.5188397105435,86.00127543281098,2.529542030523002,1,7_27_2019__Conv_zscan_09__cell9,chr2:146950000-147050000,B
4.312336036177687,186.1979048236685,85.6893616138897,1.3561342846162665,1,7_27_2019__Conv_zscan_09__cell9,chr2:149950000-150050000,A
5.110077538557846,186.14179711207646,85.75700485804444,4.705877018950524,1,7_27_2019__Conv_zscan_09__cell9,chr2:152950000-153050000,B
5.031430639458431,184.5121881297058,85.17737485018998,1.6070255796086634,1,7_27_2019__Conv_zscan_09__cell9,chr2:155950000-156050000,B
4.405372784216536,184.27418262845563,85.74934318612131,5.711473552081759,1,7_27_2019__Conv_zscan_09__cell9,chr2:158950000-159050000,A
4.49801927909665,184.869895607498,84.58703295387862,1.890321645131937,1,7_27_2019__Conv_zscan_09__cell9,chr2:161950000-162050000,B
,,,,1,7_27_2019__Conv_zscan_09__cell9,chr2:164950000-165050000,B
4.908328003442215,185.2557153997858,85.53903415305315,5.004743543664517,1,7_27_2019__Conv_zscan_09__cell9,chr2:167950000-168050000,A
4.675136204442558,184.25499116733988,85.59353224222585,3.719537145737008,1,7_27_2019__Conv_zscan_09__cell9,chr2:170950000-171050000,A
4.539887095474202,185.1175179883465,86.06960274982873,6.355905243829254,1,7_27_2019__Conv_zscan_09__cell9,chr2:173950000-174050000,A
5.161464056094973,183.86159870230767,85.67216776339302,2.475088485962094,1,7_27_2019__Conv_zscan_09__cell9,chr2:176950000-177050000,B
4.250175187437217,185.0976759574071,83.66903869325024,1.3886093840085185,1,7_27_2019__Conv_zscan_09__cell9,chr2:179950000-180050000,B
4.784353519590411,184.76413817392933,85.0399228403512,3.179971850698892,1,7_27_2019__Conv_zscan_09__cell9,chr2:182950000-183050000,A
4.66077672895745,186.38070733970017,85.32623595677634,3.588296357624297,1,7_27_2019__Conv_zscan_09__cell9,chr2:185950000-186050000,B
,,,,1,7_27_2019__Conv_zscan_09__cell9,chr2:188950000-189050000,A
,,,,1,7_27_2019__Conv_zscan_09__cell9,chr2:191950000-192050000,A
5.125193262847943,186.16991089567566,85.01011310491302,1.0859160314008864,1,7_27_2019__Conv_zscan_09__cell9,chr2:194950000-195050000,B
5.208906671987693,186.33561925787663,84.44289460946737,4.916362085507245,1,7_27_2019__Conv_zscan_09__cell9,chr2:197950000-198050000,B
4.3922198796458085,187.0202760068248,84.35045323138924,3.1195810999917404,1,7_27_2019__Conv_zscan_09__cell9,chr2:200950000-201050000,A
5.225397809266202,187.20802135817755,85.44224097706416,7.273830668561563,1,7_27_2019__Conv_zscan_09__cell9,chr2:203950000-204050000,B
4.6836563978224435,186.2966668864193,84.7458806552557,4.181588004153477,1,7_27_2019__Conv_zscan_09__cell9,chr2:206950000-207050000,B
4.829335375876845,186.07785471760502,84.23837053593093,2.6210162436036817,1,7_27_2019__Conv_zscan_09__cell9,chr2:209950000-210050000,B
5.127409019968066,185.0822167162019,84.00992534469685,2.547158692917441,1,7_27_2019__Conv_zscan_09__cell9,chr2:212950000-213050000,B
4.675268929586393,185.09813901986223,84.88018401529528,6.176742694613159,1,7_27_2019__Conv_zscan_09__cell9,chr2:215950000-216050000,A
4.036335250137134,186.10843089539534,85.81908359549958,2.519999124628297,1,7_27_2019__Conv_zscan_09__cell9,chr2:218950000-219050000,A
4.9205187043277565,185.5522384361051,84.34681548985141,5.649330434803881,1,7_27_2019__Conv_zscan_09__cell9,chr2:221950000-222050000,B
4.2970193112967765,186.0456381142119,84.51627405711832,2.15452436705265,1,7_27_2019__Conv_zscan_09__cell9,chr2:224950000-225050000,A
4.487085326976061,184.8063381368243,84.87162222376128,2.1988271037267126,1,7_27_2019__Conv_zscan_09__cell9,chr2:227950000-228050000,B
5.130635072994952,185.55801976880343,85.3696633723954,1.7786435062259152,1,7_27_2019__Conv_zscan_09__cell9,chr2:230950000-231050000,A
4.0093578297763335,185.76577676030763,85.41586301031319,2.321639295196631,1,7_27_2019__Conv_zscan_09__cell9,chr2:233950000-234050000,B
5.01020329512274,186.29821967648328,86.79776015224908,3.994357723321156,1,7_27_2019__Conv_zscan_09__cell9,chr2:236950000-237050000,B
3.8295977493255835,186.31487523858473,86.89379386828028,1.8401431667180774,1,7_27_2019__Conv_zscan_09__cell9,chr2:239950000-240050000,A
,,,,1,7_27_2019__Conv_zscan_09__cell9,chr3:2950000-3050000,B
4.511972228411746,193.889023329361,92.66742781203084,1.7559201617809457,1,7_27_2019__Conv_zscan_09__cell9,chr3:5950000-6050000,B
4.4930187006167435,193.64294401068224,91.7765030025428,4.188161962895696,1,7_27_2019__Conv_zscan_09__cell9,chr3:8950000-9050000,B
5.27533403545216,191.56331363074278,92.48177523632683,1.4920313999916157,1,7_27_2019__Conv_zscan_09__cell9,chr3:11950000-12050000,B
4.806718021686187,192.8915810090794,90.63723689409694,6.5780771813696814,1,7_27_2019__Conv_zscan_09__cell9,chr3:14950000-15050000,A
,,,,1,7_27_2019__Conv_zscan_09__cell9,chr3:17950000-18050000,B
,,,,1,7_27_2019__Conv_zscan_09__cell9,chr3:20950000-21050000,B
4.815166159626058,193.25253110275096,91.92984384387873,5.274249073493979,1,7_27_2019__Conv_zscan_09__cell9,chr3:23950000-24050000,A
5.154762811175445,193.26171533520832,90.82957681903204,2.9558025364835014,1,7_27_2019__Conv_zscan_09__cell9,chr3:26950000-27050000,B
4.7933549654620835,193.92190288319318,90.12253313254665,3.082027990020003,1,7_27_2019__Conv_zscan_09__cell9,chr3:29950000-30050000,A
4.6187983253569485,192.41926175196807,90.59431263874069,4.428840395610834,1,7_27_2019__Conv_zscan_09__cell9,chr3:32950000-33050000,A
,,,,1,7_27_2019__Conv_zscan_09__cell9,chr3:35950000-36050000,B
4.908394436779698,192.83847522822396,90.21703383162411,7.534334179416444,1,7_27_2019__Conv_zscan_09__cell9,chr3:38950000-39050000,B
4.935093019331831,193.84956454413526,90.29886344377991,3.769530933449251,1,7_27_2019__Conv_zscan_09__cell9,chr3:41950000-42050000,A
4.805227533261318,193.2017023101246,89.89301295593974,4.406070612849685,1,7_27_2019__Conv_zscan_09__cell9,chr3:44950000-45050000,A
,,,,1,7_27_2019__Conv_zscan_09__cell9,chr3:47950000-48050000,A
,,,,1,7_27_2019__Conv_zscan_09__cell9,chr3:50950000-51050000,B
5.226598152537993,192.91892036881242,91.43609345265038,1.278361363922817,1,7_27_2019__Conv_zscan_09__cell9,chr3:53950000-54050000,B
4.669861678196656,191.4145375418179,91.27552962777341,9.533919842181934,1,7_27_2019__Conv_zscan_09__cell9,chr3:56950000-57050000,A
5.159853803491294,190.6191024160423,91.09694851246411,2.1497640768542,1,7_27_2019__Conv_zscan_09__cell9,chr3:59950000-60050000,B
5.162577644429305,191.03633278387318,92.10955563853913,2.802133718705852,1,7_27_2019__Conv_zscan_09__cell9,chr3:62950000-63050000,B
4.334970579367308,190.48325509388695,91.72451906920881,2.716323017872571,1,7_27_2019__Conv_zscan_09__cell9,chr3:65950000-66050000,A
4.856539321541262,192.14805969315327,91.83211100307372,6.11196073925563,1,7_27_2019__Conv_zscan_09__cell9,chr3:68950000-69050000,A
4.032123801197161,191.27692355027804,92.57247397878817,1.2053026665878765,1,7_27_2019__Conv_zscan_09__cell9,chr3:71950000-72050000,B
5.256521462563924,190.16540552488942,91.50367565712837,2.153324087231409,1,7_27_2019__Conv_zscan_09__cell9,chr3:74950000-75050000,B
4.328253144128438,190.29461999730677,91.12814958337056,2.0848325707973,1,7_27_2019__Conv_zscan_09__cell9,chr3:77950000-78050000,B
5.2214950558322135,192.01868296682096,91.7061559339224,2.289444573690913,1,7_27_2019__Conv_zscan_09__cell9,chr3:80950000-81050000,B
4.947315822472053,192.62746613974346,91.36798320225336,1.2181040736046977,1,7_27_2019__Conv_zscan_09__cell9,chr3:83950000-84050000,B
4.873316132463934,192.2918711584456,92.37621107369341,1.1123122551244917,1,7_27_2019__Conv_zscan_09__cell9,chr3:86950000-87050000,A
5.191292804300766,192.22510573208555,93.48352996825929,1.9097520894653117,1,7_27_2019__Conv_zscan_09__cell9,chr3:89950000-90050000,B
,,,,1,7_27_2019__Conv_zscan_09__cell9,chr3:92950000-93050000,nan
,,,,1,7_27_2019__Conv_zscan_09__cell9,chr3:95950000-96050000,B
4.815461766787811,191.96960431151143,92.18595819881216,1.489487701961083,1,7_27_2019__Conv_zscan_09__cell9,chr3:98950000-99050000,A
4.192394540565121,192.7412902617574,92.12049148011825,1.7515546134805784,1,7_27_2019__Conv_zscan_09__cell9,chr3:101950000-102050000,A
4.055022006183004,192.666228948298,91.53281844645973,1.4373175672752747,1,7_27_2019__Conv_zscan_09__cell9,chr3:104950000-105050000,B
4.565158642100089,192.97415338836754,91.95327021332842,3.79240497790076,1,7_27_2019__Conv_zscan_09__cell9,chr3:107950000-108050000,A
4.462101012322845,192.38002425020625,92.7404840049465,1.1088511515235273,1,7_27_2019__Conv_zscan_09__cell9,chr3:110950000-111050000,B
4.262987499282637,192.55931700864377,91.58734065090242,1.6856556182246587,1,7_27_2019__Conv_zscan_09__cell9,chr3:113950000-114050000,A
5.1657950592038935,192.4108372024493,92.4992154000408,0.5768439755478665,1,7_27_2019__Conv_zscan_09__cell9,chr3:116950000-117050000,B
3.872707574704667,192.61982820933568,92.89538558277994,1.7350786835260497,1,7_27_2019__Conv_zscan_09__cell9,chr3:119950000-120050000,A
4.106821086001831,192.7182485698989,92.96411834244623,8.363583770169807,1,7_27_2019__Conv_zscan_09__cell9,chr3:122950000-123050000,A
4.246459652521645,191.38597550311587,92.03298433982212,3.1065342629280126,1,7_27_2019__Conv_zscan_09__cell9,chr3:125950000-126050000,A
4.527570150486347,192.52429676260536,92.29721928746156,2.9478117307555585,1,7_27_2019__Conv_zscan_09__cell9,chr3:128950000-129050000,A
4.921974051996819,192.86037246604124,93.4560413500227,1.0757815471006944,1,7_27_2019__Conv_zscan_09__cell9,chr3:131950000-132050000,B
4.024622444157444,193.182181420765,91.69293140395783,1.5664714489294025,1,7_27_2019__Conv_zscan_09__cell9,chr3:134950000-135050000,B
4.779495815154706,191.39268100424454,91.7834275394499,1.7534616384724502,1,7_27_2019__Conv_zscan_09__cell9,chr3:137950000-138050000,A
4.282907407446298,191.6759958687186,90.57316503984201,1.217522327387597,1,7_27_2019__Conv_zscan_09__cell9,chr3:140950000-141050000,B
,,,,1,7_27_2019__Conv_zscan_09__cell9,chr3:143950000-144050000,B
3.658828484793658,191.07475403383805,92.01462990102951,1.502004071379202,1,7_27_2019__Conv_zscan_09__cell9,chr3:146950000-147050000,B
4.870378236235647,190.51801931227078,91.91901455229196,2.162310915895025,1,7_27_2019__Conv_zscan_09__cell9,chr3:149950000-150050000,A
5.015031323656694,190.44204680804353,92.35943972333416,3.6585406276082013,1,7_27_2019__Conv_zscan_09__cell9,chr3:152950000-153050000,B
5.176513971400322,189.90092599942832,92.47866256033497,4.12387958265111,1,7_27_2019__Conv_zscan_09__cell9,chr3:155950000-156050000,B
5.218012723362564,190.07406603599463,93.73059343974086,0.8547624787481342,1,7_27_2019__Conv_zscan_09__cell9,chr3:158950000-159050000,B
5.248730388310384,189.74004896028208,92.22882885111068,1.5850205186290047,1,7_27_2019__Conv_zscan_09__cell9,chr3:161950000-162050000,B
,,,,1,7_27_2019__Conv_zscan_09__cell9,chr3:164950000-165050000,B
4.8600505517043535,191.23499058297685,92.97406694455861,3.113596961075139,1,7_27_2019__Conv_zscan_09__cell9,chr3:167950000-168050000,A
4.226434307509618,190.41524448356267,91.90084519924173,1.9486796068033412,1,7_27_2019__Conv_zscan_09__cell9,chr3:170950000-171050000,A
3.8278158385783243,191.9630748594181,90.36805204897502,1.7750264251315637,1,7_27_2019__Conv_zscan_09__cell9,chr3:173950000-174050000,B
