z,x,y,brightness,homolog,cell_id,genomic_coordinate,AB_compartment
3.386987428026332,96.69479842397385,17.358879294497466,1.6052087677201539,1,7_27_2019__Conv_zscan_03__cell0,chr1:47950000-48050000,B
3.3984553563428506,98.06675637551399,17.28087989152169,6.052234316291485,1,7_27_2019__Conv_zscan_03__cell0,chr1:50950000-51050000,B
3.88033140860297,97.85031185934966,18.5058065586596,9.236779512190711,1,7_27_2019__Conv_zscan_03__cell0,chr1:53950000-54050000,A
4.213558388758126,98.25041660364059,17.5565896390417,2.9299524964304,1,7_27_2019__Conv_zscan_03__cell0,chr1:56950000-57050000,B
4.724019127616988,97.79117373249504,16.789662276931917,5.60450429464629,1,7_27_2019__Conv_zscan_03__cell0,chr1:59950000-60050000,B
4.084027055282002,97.82112326074824,17.25019310625843,2.0946027268780663,1,7_27_2019__Conv_zscan_03__cell0,chr1:62950000-63050000,B
3.6907852073448995,97.53089074403329,20.73022785175033,2.201512852270758,1,7_27_2019__Conv_zscan_03__cell0,chr1:65950000-66050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr1:68950000-69050000,B
3.545312205016042,98.00854768688242,17.777548892902935,1.6032065252308563,1,7_27_2019__Conv_zscan_03__cell0,chr1:71950000-72050000,B
3.38801519496009,97.10143221912512,21.27471710736294,1.7490869753708604,1,7_27_2019__Conv_zscan_03__cell0,chr1:74950000-75050000,B
4.789254106259159,91.80647262188131,21.421432026016813,0.6252670719660254,1,7_27_2019__Conv_zscan_03__cell0,chr1:77950000-78050000,A
4.6202551343630205,92.56015033985143,18.60375726232242,0.14992505266995948,1,7_27_2019__Conv_zscan_03__cell0,chr1:80950000-81050000,B
4.78461831254529,96.68654171760186,21.44583059341917,2.6900860216202913,1,7_27_2019__Conv_zscan_03__cell0,chr1:83950000-84050000,B
2.9111349985287713,98.77559602615557,18.42462189847532,1.8371540850970103,1,7_27_2019__Conv_zscan_03__cell0,chr1:86950000-87050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr1:89950000-90050000,A
4.143234271408359,94.82114594009019,16.075144302675813,0.44186913130591376,1,7_27_2019__Conv_zscan_03__cell0,chr1:92950000-93050000,A
4.836943085025062,95.69601044338127,19.147417494358724,3.748557597596123,1,7_27_2019__Conv_zscan_03__cell0,chr1:95950000-96050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr1:98950000-99050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr1:101950000-102050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr1:104950000-105050000,B
3.829089559755657,95.44403030525467,19.29122442078532,1.3382528184187765,1,7_27_2019__Conv_zscan_03__cell0,chr1:107950000-108050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr1:110950000-111050000,B
3.8622782976205046,96.68233699445044,16.610832415557056,4.613952831337054,1,7_27_2019__Conv_zscan_03__cell0,chr1:113950000-114050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr1:116950000-117050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr1:119950000-120050000,A
3.7339892999698705,98.07167299877739,18.5600128793197,1.6033235751708863,1,7_27_2019__Conv_zscan_03__cell0,chr1:122950000-123050000,nan
3.271058164615849,97.67874343337817,19.536284569479236,1.9518934612941052,1,7_27_2019__Conv_zscan_03__cell0,chr1:143950000-144050000,A
2.510557570633819,98.0907378574075,19.370694467440295,1.6351359886144734,1,7_27_2019__Conv_zscan_03__cell0,chr1:146950000-147050000,A
3.970285662650025,96.2741067008511,20.958531668727826,1.7665667245392396,1,7_27_2019__Conv_zscan_03__cell0,chr1:149950000-150050000,A
3.4549385436180433,97.71258147584652,19.519527602670507,3.969331023880119,1,7_27_2019__Conv_zscan_03__cell0,chr1:152950000-153050000,B
3.5489273917296402,96.89905971896833,20.12671040879028,3.2662280497240634,1,7_27_2019__Conv_zscan_03__cell0,chr1:155950000-156050000,A
2.909261116248326,96.2231857059177,19.70413684759754,4.298815047902119,1,7_27_2019__Conv_zscan_03__cell0,chr1:158950000-159050000,B
2.916892418330527,97.23621075824109,19.404239498343873,6.617927615670174,1,7_27_2019__Conv_zscan_03__cell0,chr1:161950000-162050000,A
2.7290709111076823,97.25337552429994,19.859867183305937,8.7728785578206,1,7_27_2019__Conv_zscan_03__cell0,chr1:164950000-165050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr1:167950000-168050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr1:170950000-171050000,B
3.420562631838658,96.5367483770878,19.73447751638668,3.4944115852118176,1,7_27_2019__Conv_zscan_03__cell0,chr1:173950000-174050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr1:176950000-177050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr1:179950000-180050000,A
3.0411035504136437,97.81330606707269,20.13007750491012,4.253053401993684,1,7_27_2019__Conv_zscan_03__cell0,chr1:182950000-183050000,A
3.3322012177095583,96.30174452488953,19.478374704648317,5.120305514998886,1,7_27_2019__Conv_zscan_03__cell0,chr1:185950000-186050000,A
3.92962407916936,95.40630678066735,18.164909711609774,1.2908457808148783,1,7_27_2019__Conv_zscan_03__cell0,chr1:188950000-189050000,B
4.3167915564947865,95.32506471130459,18.848250612873183,4.452604710241908,1,7_27_2019__Conv_zscan_03__cell0,chr1:191950000-192050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr1:194950000-195050000,B
3.3788820674149087,98.94937791169171,19.30287055240368,0.7864319328978735,1,7_27_2019__Conv_zscan_03__cell0,chr1:197950000-198050000,A
3.127866856928309,98.03254480823222,18.3718530572018,2.6471133275452132,1,7_27_2019__Conv_zscan_03__cell0,chr1:200950000-201050000,A
3.888366968252762,98.22236502936723,18.035878957548018,4.305739056260224,1,7_27_2019__Conv_zscan_03__cell0,chr1:203950000-204050000,A
3.643761947470587,98.84212461569378,18.32782766763577,9.460099048633209,1,7_27_2019__Conv_zscan_03__cell0,chr1:206950000-207050000,B
2.822953709844823,97.87295617614596,19.242825844862406,1.4123638055857781,1,7_27_2019__Conv_zscan_03__cell0,chr1:209950000-210050000,B
3.5264584907795418,96.27261951855517,18.126050902238376,3.2677165084881894,1,7_27_2019__Conv_zscan_03__cell0,chr1:212950000-213050000,A
2.585180262664362,97.56278361101312,19.07471447103339,4.153916097190117,1,7_27_2019__Conv_zscan_03__cell0,chr1:215950000-216050000,B
3.1026963668326024,97.85738722626918,19.39892215828188,5.20848501456447,1,7_27_2019__Conv_zscan_03__cell0,chr1:218950000-219050000,B
3.502976943954851,98.0628944115733,19.652414690399873,2.797267551427208,1,7_27_2019__Conv_zscan_03__cell0,chr1:221950000-222050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr1:224950000-225050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr1:227950000-228050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr1:230950000-231050000,B
3.332899274003788,98.21525391750356,17.797812230584515,4.114708983627382,1,7_27_2019__Conv_zscan_03__cell0,chr1:233950000-234050000,B
3.7821782395278194,97.21853417655134,16.301330734474114,0.9325038264044543,1,7_27_2019__Conv_zscan_03__cell0,chr1:236950000-237050000,B
3.6287089184195467,97.64801744119762,20.666936702416567,2.6825576039179566,1,7_27_2019__Conv_zscan_03__cell0,chr1:239950000-240050000,B
3.894309155793529,96.39813499814139,17.807456042063297,1.2362066048366553,1,7_27_2019__Conv_zscan_03__cell0,chr1:242950000-243050000,B
3.0983402692296487,98.81309770443848,19.339153582637653,2.9499938028908588,1,7_27_2019__Conv_zscan_03__cell0,chr1:245950000-246050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:2950000-3050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:5950000-6050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:8950000-9050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:11950000-12050000,A
3.476646529079154,96.57386680553483,20.817461706331343,2.508852964422947,1,7_27_2019__Conv_zscan_03__cell0,chr2:14950000-15050000,B
4.62281380765148,102.3544977514524,22.28048385145435,2.2242340288054168,1,7_27_2019__Conv_zscan_03__cell0,chr2:17950000-18050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:20950000-21050000,B
4.6749664498814765,102.45666735522286,22.62747057371189,2.3553724582542728,1,7_27_2019__Conv_zscan_03__cell0,chr2:23950000-24050000,A
4.417001374844113,97.9540657467885,15.404894911799676,0.9693179764442506,1,7_27_2019__Conv_zscan_03__cell0,chr2:26950000-27050000,A
2.9366498474079807,101.48238098718082,19.201394263381946,2.811832382299789,1,7_27_2019__Conv_zscan_03__cell0,chr2:29950000-30050000,B
3.314361784984003,102.82530363958504,21.138071417474887,4.163414005967068,1,7_27_2019__Conv_zscan_03__cell0,chr2:32950000-33050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:35950000-36050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:38950000-39050000,A
3.815970339684084,101.83963772509135,23.337517582334,4.444333474496089,1,7_27_2019__Conv_zscan_03__cell0,chr2:41950000-42050000,A
3.219420784285239,100.96804591307782,23.912022001365354,2.143478094128116,1,7_27_2019__Conv_zscan_03__cell0,chr2:44950000-45050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:47950000-48050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:50950000-51050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:53950000-54050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:56950000-57050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:59950000-60050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:62950000-63050000,A
3.536860441947863,100.32374083051788,23.589213366498797,6.140900277966233,1,7_27_2019__Conv_zscan_03__cell0,chr2:65950000-66050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:68950000-69050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:71950000-72050000,B
4.895397763280676,101.66598004938767,23.48880792813655,3.3859744463583183,1,7_27_2019__Conv_zscan_03__cell0,chr2:74950000-75050000,A
2.7246680619565375,102.05299090339702,23.76070471362802,1.4235584996959167,1,7_27_2019__Conv_zscan_03__cell0,chr2:77950000-78050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:80950000-81050000,B
2.601730470350141,101.961805194846,23.557982277502663,1.2962937131315928,1,7_27_2019__Conv_zscan_03__cell0,chr2:83950000-84050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:86950000-87050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:89950000-90050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:92950000-93050000,nan
3.42401311628433,101.8198713855808,22.833547577012457,7.7545595119355575,1,7_27_2019__Conv_zscan_03__cell0,chr2:95950000-96050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:98950000-99050000,B
2.778541911579444,102.1035190577901,20.951548895601128,4.6775075052171795,1,7_27_2019__Conv_zscan_03__cell0,chr2:101950000-102050000,A
3.9075862221151776,99.86098148328584,22.753677930763907,1.9349894739634745,1,7_27_2019__Conv_zscan_03__cell0,chr2:104950000-105050000,B
4.955967936591541,98.74619092172186,21.387350768194683,1.7404032881063074,1,7_27_2019__Conv_zscan_03__cell0,chr2:107950000-108050000,B
3.688421749813049,100.9912099601803,21.764580106683088,5.80004067341633,1,7_27_2019__Conv_zscan_03__cell0,chr2:110950000-111050000,A
2.7143715199678615,101.5706197286217,23.02102120275726,4.030197003791626,1,7_27_2019__Conv_zscan_03__cell0,chr2:113950000-114050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:116950000-117050000,B
3.900243249206028,101.58076009450593,23.405689328678704,2.7578058206586906,1,7_27_2019__Conv_zscan_03__cell0,chr2:119950000-120050000,A
2.958340324033808,101.5380977495065,23.03690469777562,3.425786800151861,1,7_27_2019__Conv_zscan_03__cell0,chr2:122950000-123050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:125950000-126050000,B
4.855014484323463,98.84877462122179,21.665268923275267,1.7543402558660175,1,7_27_2019__Conv_zscan_03__cell0,chr2:128950000-129050000,B
4.76849180152369,102.84794669539401,18.35537351923848,1.2330667098533277,1,7_27_2019__Conv_zscan_03__cell0,chr2:131950000-132050000,B
3.652892455668048,101.10726007410295,22.657815242960165,4.586980763284906,1,7_27_2019__Conv_zscan_03__cell0,chr2:134950000-135050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:137950000-138050000,B
3.7196146631166354,94.54044015460363,17.254940965996994,0.773742567971847,1,7_27_2019__Conv_zscan_03__cell0,chr2:140950000-141050000,B
3.6466682309178178,100.263210857076,22.906327107804334,1.76874785925382,1,7_27_2019__Conv_zscan_03__cell0,chr2:143950000-144050000,A
2.388960108180361,100.61301389658178,23.255458001320235,0.7285965907536665,1,7_27_2019__Conv_zscan_03__cell0,chr2:146950000-147050000,B
3.2597270413543087,100.93998286823243,22.416148052131476,4.573825715940307,1,7_27_2019__Conv_zscan_03__cell0,chr2:149950000-150050000,A
3.6805074135124496,94.56262006649004,17.22097296823793,0.7136165929776959,1,7_27_2019__Conv_zscan_03__cell0,chr2:152950000-153050000,B
2.6142723846456257,102.60030465033942,23.083522526630475,2.7062142524426127,1,7_27_2019__Conv_zscan_03__cell0,chr2:155950000-156050000,B
3.484673356480412,100.86826605088227,23.394188180317684,4.542937121711885,1,7_27_2019__Conv_zscan_03__cell0,chr2:158950000-159050000,A
3.7440722212309243,102.3613288873479,23.28281393533139,4.677360041498483,1,7_27_2019__Conv_zscan_03__cell0,chr2:161950000-162050000,B
4.3946358718649705,99.75030556860726,23.340294547922333,3.1293281237504127,1,7_27_2019__Conv_zscan_03__cell0,chr2:164950000-165050000,B
3.679966656240977,96.60346721898814,22.545112016486396,1.1400335794504426,1,7_27_2019__Conv_zscan_03__cell0,chr2:167950000-168050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:170950000-171050000,A
4.037674485264287,99.15281204767324,23.29160621812071,4.060719388947069,1,7_27_2019__Conv_zscan_03__cell0,chr2:173950000-174050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:176950000-177050000,B
4.239289586524527,98.11921830470641,16.8311765110207,1.7869225472888859,1,7_27_2019__Conv_zscan_03__cell0,chr2:179950000-180050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:182950000-183050000,A
4.91792545268456,98.0103380462085,17.07747827340977,2.452537771375384,1,7_27_2019__Conv_zscan_03__cell0,chr2:185950000-186050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:188950000-189050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:191950000-192050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:194950000-195050000,B
3.946462440939027,95.00232061225582,14.7893861226301,0.9230037876163215,1,7_27_2019__Conv_zscan_03__cell0,chr2:197950000-198050000,B
4.3582058936850165,100.08724448933896,22.693354736239545,2.4544723284806595,1,7_27_2019__Conv_zscan_03__cell0,chr2:200950000-201050000,A
3.650921372586824,98.26572301612453,23.511554633809318,1.515022672986432,1,7_27_2019__Conv_zscan_03__cell0,chr2:203950000-204050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:206950000-207050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:209950000-210050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:212950000-213050000,B
3.7914440011816057,92.75281341980576,17.98293365615065,0.6610977206445916,1,7_27_2019__Conv_zscan_03__cell0,chr2:215950000-216050000,A
4.228516625898365,99.13909737380307,23.243656560059463,3.939295482846455,1,7_27_2019__Conv_zscan_03__cell0,chr2:218950000-219050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:221950000-222050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:224950000-225050000,A
3.764787547993212,98.51310755907866,22.967133360546157,3.620075743707122,1,7_27_2019__Conv_zscan_03__cell0,chr2:227950000-228050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:230950000-231050000,A
2.4917498990150495,99.05463059204952,21.5837085750032,1.8190808445503899,1,7_27_2019__Conv_zscan_03__cell0,chr2:233950000-234050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr2:236950000-237050000,B
3.2585033459261297,101.90364686741314,22.83776509910506,3.658866446944888,1,7_27_2019__Conv_zscan_03__cell0,chr2:239950000-240050000,A
2.7445408578928525,98.14913815256475,23.80056250502208,2.0633492644719706,1,7_27_2019__Conv_zscan_03__cell0,chr3:2950000-3050000,B
3.74788577601816,97.57100499868669,22.249201458760282,3.5747752565998394,1,7_27_2019__Conv_zscan_03__cell0,chr3:5950000-6050000,B
3.0341248258821274,98.84693066367821,23.101790230985287,8.533766774804109,1,7_27_2019__Conv_zscan_03__cell0,chr3:8950000-9050000,B
3.661112994321969,97.54137241698994,20.704398817395877,3.1896381148082904,1,7_27_2019__Conv_zscan_03__cell0,chr3:11950000-12050000,B
3.892485949262441,97.57787831521387,22.713455953853096,4.887374240477301,1,7_27_2019__Conv_zscan_03__cell0,chr3:14950000-15050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr3:17950000-18050000,B
3.5182700168153787,97.62499443380362,20.642457550750112,1.6360251454159487,1,7_27_2019__Conv_zscan_03__cell0,chr3:20950000-21050000,B
3.1805144613649663,97.77436073574557,23.139185573928565,7.07083606410839,1,7_27_2019__Conv_zscan_03__cell0,chr3:23950000-24050000,A
3.709678079333166,93.86201857361216,16.30576025005423,0.5138344146713824,1,7_27_2019__Conv_zscan_03__cell0,chr3:26950000-27050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr3:29950000-30050000,A
3.6632469041230444,97.51595803282201,23.38637546084167,4.44719743515644,1,7_27_2019__Conv_zscan_03__cell0,chr3:32950000-33050000,A
2.6166311055380946,96.75970520936588,22.72275283387225,2.268950082872929,1,7_27_2019__Conv_zscan_03__cell0,chr3:35950000-36050000,B
4.114236441286905,98.34778494165595,23.356906669756967,4.610731743773682,1,7_27_2019__Conv_zscan_03__cell0,chr3:38950000-39050000,B
3.3239256259057792,98.25783552636244,23.36911999825154,5.801748807884779,1,7_27_2019__Conv_zscan_03__cell0,chr3:41950000-42050000,A
3.2819242540122104,97.1765835302491,23.15798618573495,3.8035590139429187,1,7_27_2019__Conv_zscan_03__cell0,chr3:44950000-45050000,A
3.4783709798539864,98.09554910570705,22.091667387725682,4.764957306199537,1,7_27_2019__Conv_zscan_03__cell0,chr3:47950000-48050000,A
2.7054447056510327,97.79302160261328,23.11885985151024,5.109954547110407,1,7_27_2019__Conv_zscan_03__cell0,chr3:50950000-51050000,B
2.7822391625678318,98.76734214672035,23.26057652556707,2.190094451112977,1,7_27_2019__Conv_zscan_03__cell0,chr3:53950000-54050000,B
2.4349656992162725,97.91450046245139,23.250720791921815,2.418437934511976,1,7_27_2019__Conv_zscan_03__cell0,chr3:56950000-57050000,A
2.6792292178202413,98.66350224106084,23.389683457681443,5.312671625535938,1,7_27_2019__Conv_zscan_03__cell0,chr3:59950000-60050000,B
2.9487665298582155,99.30890280983624,23.656931287257947,4.698022055793296,1,7_27_2019__Conv_zscan_03__cell0,chr3:62950000-63050000,B
4.17629068913287,98.08731334879292,21.858437519608245,6.5870412883510765,1,7_27_2019__Conv_zscan_03__cell0,chr3:65950000-66050000,A
3.0906826160390213,99.7518946018879,22.850035893038076,1.624496426852156,1,7_27_2019__Conv_zscan_03__cell0,chr3:68950000-69050000,A
2.832398907125471,99.34657868195323,22.82632400159418,1.1590448842795238,1,7_27_2019__Conv_zscan_03__cell0,chr3:71950000-72050000,B
2.4929224653086344,99.84035706038736,22.599540706292647,1.2207632452341892,1,7_27_2019__Conv_zscan_03__cell0,chr3:74950000-75050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr3:77950000-78050000,B
2.6542517221512747,99.58770937746318,22.74212929980222,4.628668620200394,1,7_27_2019__Conv_zscan_03__cell0,chr3:80950000-81050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr3:83950000-84050000,B
3.018603540899228,98.52171080512086,22.896158176513428,4.502312127394042,1,7_27_2019__Conv_zscan_03__cell0,chr3:86950000-87050000,A
3.3787105761522285,97.9020629182627,22.506709878616793,3.2641766222496567,1,7_27_2019__Conv_zscan_03__cell0,chr3:89950000-90050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell0,chr3:92950000-93050000,nan
3.414753228510964,98.20500906382112,21.932436546124123,4.094119192011721,1,7_27_2019__Conv_zscan_03__cell0,chr3:95950000-96050000,B
3.560573168056173,98.5707125268392,22.387018146039008,3.156890382521581,1,7_27_2019__Conv_zscan_03__cell0,chr3:98950000-99050000,A
4.075877012616341,95.00357039175702,14.76667648241604,0.4772028928337321,1,7_27_2019__Conv_zscan_03__cell0,chr3:101950000-102050000,A
3.3240281565508627,97.18391195639029,22.119872643461942,7.338611220636778,1,7_27_2019__Conv_zscan_03__cell0,chr3:104950000-105050000,B
3.85065476814783,97.15465652762269,21.16213612996991,2.3769834099179,1,7_27_2019__Conv_zscan_03__cell0,chr3:107950000-108050000,A
4.200527444919519,97.65186963288218,22.666945511746388,0.8792269052613102,1,7_27_2019__Conv_zscan_03__cell0,chr3:110950000-111050000,B
3.513740401623656,97.21015330599079,22.940660262949823,4.2992586443304734,1,7_27_2019__Conv_zscan_03__cell0,chr3:113950000-114050000,A
4.448019045752604,96.93117123945886,20.19801535560273,1.0975970228916538,1,7_27_2019__Conv_zscan_03__cell0,chr3:116950000-117050000,B
2.7761168687906084,97.53750874413004,21.05052967807759,6.939874762249795,1,7_27_2019__Conv_zscan_03__cell0,chr3:119950000-120050000,A
3.895600703762763,98.53413401015757,22.059296938290643,2.7547181442420756,1,7_27_2019__Conv_zscan_03__cell0,chr3:122950000-123050000,A
3.9434354128437406,96.98455316671526,20.66762614258414,3.6473890172051195,1,7_27_2019__Conv_zscan_03__cell0,chr3:125950000-126050000,A
3.8930114553175446,97.10238190437573,21.377865771599673,5.39357032256599,1,7_27_2019__Conv_zscan_03__cell0,chr3:128950000-129050000,A
3.210677398642373,97.00334529895076,21.834067977249777,1.9800814301926364,1,7_27_2019__Conv_zscan_03__cell0,chr3:131950000-132050000,B
1.5455270899876574,98.74570582318606,20.417613351652257,1.2076279764154594,1,7_27_2019__Conv_zscan_03__cell0,chr3:134950000-135050000,B
3.6723641264384153,96.8110505274573,22.060732323254086,3.2514760596517984,1,7_27_2019__Conv_zscan_03__cell0,chr3:137950000-138050000,A
2.6231046065500223,96.36932876790928,21.362261494964798,3.095267810496077,1,7_27_2019__Conv_zscan_03__cell0,chr3:140950000-141050000,B
2.688849574622406,97.33153730802657,21.11162956294751,3.043505353231015,1,7_27_2019__Conv_zscan_03__cell0,chr3:143950000-144050000,B
2.771212142262737,98.43089035715707,21.221507654572324,1.3386248926986928,1,7_27_2019__Conv_zscan_03__cell0,chr3:146950000-147050000,B
3.6561763926040642,97.26934255274392,21.058454268424725,3.1547011180200357,1,7_27_2019__Conv_zscan_03__cell0,chr3:149950000-150050000,A
3.0023697993289753,97.72703106642476,22.575755877232144,2.7399981150066184,1,7_27_2019__Conv_zscan_03__cell0,chr3:152950000-153050000,B
2.4813100322037105,96.23617516395012,19.700009563888898,2.1389217369996825,1,7_27_2019__Conv_zscan_03__cell0,chr3:155950000-156050000,B
3.1556232998046068,96.42493630159396,22.81738297498889,3.1363395627568744,1,7_27_2019__Conv_zscan_03__cell0,chr3:158950000-159050000,B
3.3073522104502318,96.0959661055594,22.52985780539573,1.0140145054651515,1,7_27_2019__Conv_zscan_03__cell0,chr3:161950000-162050000,B
3.5872492011427184,96.6299639653722,21.717560887826224,2.66948484360121,1,7_27_2019__Conv_zscan_03__cell0,chr3:164950000-165050000,B
4.074230469795938,97.89980255680341,21.82494256403953,4.825117238202369,1,7_27_2019__Conv_zscan_03__cell0,chr3:167950000-168050000,A
3.6561361828255245,97.56618217426822,20.675772117836207,4.439131118420345,1,7_27_2019__Conv_zscan_03__cell0,chr3:170950000-171050000,A
3.1544767033603156,97.23812896450266,22.753834919768664,4.264374245376196,1,7_27_2019__Conv_zscan_03__cell0,chr3:173950000-174050000,B
3.252818195746376,96.3472267836303,21.236383350865747,0.8774082020320233,1,7_27_2019__Conv_zscan_03__cell0,chr3:176950000-177050000,A
4.2370943374010865,95.74431034982922,22.10728741299192,3.720150323327471,1,7_27_2019__Conv_zscan_03__cell0,chr3:179950000-180050000,B
3.771182818789356,96.07379497959963,22.51584232966873,4.307685512767958,1,7_27_2019__Conv_zscan_03__cell0,chr3:182950000-183050000,A
3.3525554617631017,96.3131272361938,22.11157577790793,3.1511767163504842,1,7_27_2019__Conv_zscan_03__cell0,chr3:185950000-186050000,A
3.2759141014331337,96.44585094322116,21.701152866053704,4.824273625894335,1,7_27_2019__Conv_zscan_03__cell0,chr3:188950000-189050000,B
3.543347780110733,95.17466556962934,22.69368315321202,4.29340898702933,1,7_27_2019__Conv_zscan_03__cell0,chr3:191950000-192050000,B
3.742712984792639,96.5917494575237,21.53268771530445,3.104144181245404,1,7_27_2019__Conv_zscan_03__cell0,chr3:194950000-195050000,A
3.9843577772210033,96.04303994408428,17.09522735580605,2.110299452712947,1,7_27_2019__Conv_zscan_03__cell0,chr3:197950000-198050000,A
3.8712919813197106,98.79654099951256,22.04487238448162,7.4661072514930495,1,7_27_2019__Conv_zscan_03__cell0,chr4:2950000-3050000,A
