z,x,y,brightness,homolog,cell_id,genomic_coordinate,AB_compartment
4.699065917855143,86.57571830446074,115.01499585046764,3.866158093429969,1,7_27_2019__Conv_zscan_03__cell9,chr2:23950000-24050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr2:26950000-27050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr2:29950000-30050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr2:32950000-33050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr2:35950000-36050000,B
4.24213078395847,86.94466979236995,115.17065107486881,3.2139614199009268,1,7_27_2019__Conv_zscan_03__cell9,chr2:38950000-39050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr2:41950000-42050000,A
3.1745729594482963,87.89905057722827,113.88538396183571,6.6747436910328855,1,7_27_2019__Conv_zscan_03__cell9,chr2:44950000-45050000,B
4.559752809593128,83.20111659106577,116.2058313354723,1.2207886282485947,1,7_27_2019__Conv_zscan_03__cell9,chr2:47950000-48050000,B
2.9353489201068097,86.61557872633405,113.43254705553669,1.5348384022349622,1,7_27_2019__Conv_zscan_03__cell9,chr2:50950000-51050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr2:53950000-54050000,A
3.901120987095178,87.76643701079456,111.01830595076012,1.5085817933506505,1,7_27_2019__Conv_zscan_03__cell9,chr2:56950000-57050000,B
4.234513768361514,87.54846019101676,114.77569308045754,4.770088315520545,1,7_27_2019__Conv_zscan_03__cell9,chr2:59950000-60050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr2:62950000-63050000,A
3.5039823664212784,87.30477154442262,114.73885318903788,4.197162522278157,1,7_27_2019__Conv_zscan_03__cell9,chr2:65950000-66050000,B
4.529489779034496,86.31297717611027,115.73776815104732,13.302817326636914,1,7_27_2019__Conv_zscan_03__cell9,chr2:68950000-69050000,A
3.809441728687261,86.90702996238697,115.18141370637025,5.411352964358802,1,7_27_2019__Conv_zscan_03__cell9,chr2:71950000-72050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr2:74950000-75050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr2:77950000-78050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr2:80950000-81050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr2:83950000-84050000,B
4.0662488324555275,88.14976275406546,114.7278040334673,1.792028702783233,1,7_27_2019__Conv_zscan_03__cell9,chr2:86950000-87050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr2:89950000-90050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr2:92950000-93050000,nan
4.463645661290812,87.56370547016996,114.66789008828928,3.434763614309001,1,7_27_2019__Conv_zscan_03__cell9,chr2:95950000-96050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr2:98950000-99050000,B
3.6271694068109506,87.2542090449871,111.66522835387228,1.30640318981744,1,7_27_2019__Conv_zscan_03__cell9,chr2:101950000-102050000,A
4.235547796131292,88.0504608825798,114.49468032801909,0.8229787414898055,1,7_27_2019__Conv_zscan_03__cell9,chr2:104950000-105050000,B
4.402011402488178,88.36907466619637,114.68608558808552,1.8963900055093958,1,7_27_2019__Conv_zscan_03__cell9,chr2:107950000-108050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr2:110950000-111050000,A
5.204106574632977,88.12609338885595,114.84338821551026,2.921783051846954,1,7_27_2019__Conv_zscan_03__cell9,chr2:113950000-114050000,B
4.945338701008424,88.0729697360775,114.68121479449685,2.8278132866598957,1,7_27_2019__Conv_zscan_03__cell9,chr2:116950000-117050000,B
4.6502585063592905,87.65402661604475,114.74542692175828,6.351412486245321,1,7_27_2019__Conv_zscan_03__cell9,chr2:119950000-120050000,A
3.3364240915755374,87.45076452156808,114.10749421825092,4.273774782663956,1,7_27_2019__Conv_zscan_03__cell9,chr2:122950000-123050000,B
4.303165865655736,87.9925208304891,114.69119205877831,1.1824436184098073,1,7_27_2019__Conv_zscan_03__cell9,chr2:125950000-126050000,B
4.986343220158872,87.84880887675155,114.60845366564895,2.6877055307666238,1,7_27_2019__Conv_zscan_03__cell9,chr2:128950000-129050000,B
4.5014387573536565,87.63312980552382,114.06396996464176,0.7604434834111713,1,7_27_2019__Conv_zscan_03__cell9,chr2:131950000-132050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr2:134950000-135050000,A
4.801417371914106,88.11560112994917,114.65446249952552,7.573962647094133,1,7_27_2019__Conv_zscan_03__cell9,chr2:137950000-138050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr2:140950000-141050000,B
4.434531624599635,86.48896043218647,113.76535317385071,4.485165319410216,1,7_27_2019__Conv_zscan_03__cell9,chr2:143950000-144050000,A
4.668774745651885,85.78067535608668,114.29107297511514,3.1991585871117536,1,7_27_2019__Conv_zscan_03__cell9,chr2:146950000-147050000,B
3.865847504429958,86.80240654107166,114.18307156047914,5.318457958215614,1,7_27_2019__Conv_zscan_03__cell9,chr2:149950000-150050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr2:152950000-153050000,B
4.357027903105634,86.95252115976346,114.14466539688074,2.3299761816958284,1,7_27_2019__Conv_zscan_03__cell9,chr2:155950000-156050000,B
5.091818064590064,86.0721127665525,113.61018667348631,1.771459785462236,1,7_27_2019__Conv_zscan_03__cell9,chr2:158950000-159050000,A
4.075779939374703,88.24323182842107,113.56185395742773,2.088059401154557,1,7_27_2019__Conv_zscan_03__cell9,chr2:161950000-162050000,B
4.678863745770326,86.7959249398047,114.19575835065734,4.508964178021103,1,7_27_2019__Conv_zscan_03__cell9,chr2:164950000-165050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr2:167950000-168050000,A
5.0600473877916095,88.10479955650585,112.49615574432602,1.8010859211743944,1,7_27_2019__Conv_zscan_03__cell9,chr2:170950000-171050000,A
4.652754598492395,86.55209491439608,114.99465613247253,3.6697190235634722,1,7_27_2019__Conv_zscan_03__cell9,chr2:173950000-174050000,A
4.954746838326106,87.03249401822661,114.03899534981625,3.566310905714058,1,7_27_2019__Conv_zscan_03__cell9,chr2:176950000-177050000,B
5.02152965349887,87.72511210027845,112.64254500631976,1.6769944059744588,1,7_27_2019__Conv_zscan_03__cell9,chr2:179950000-180050000,B
2.6811010395759354,88.0016965436595,111.84597967878967,2.3698361427913524,1,7_27_2019__Conv_zscan_03__cell9,chr2:182950000-183050000,A
4.607260418596977,86.65486032632721,111.72030397860954,1.5454581727715522,1,7_27_2019__Conv_zscan_03__cell9,chr2:185950000-186050000,B
4.404242086352807,86.95314113268354,113.17994763576718,2.2001372433492277,1,7_27_2019__Conv_zscan_03__cell9,chr2:188950000-189050000,A
4.6048922388061,87.66122173444583,113.12491741759351,1.426008004617945,1,7_27_2019__Conv_zscan_03__cell9,chr2:191950000-192050000,A
4.7168955925791325,87.79920482389139,112.59216887756925,4.360582988657786,1,7_27_2019__Conv_zscan_03__cell9,chr2:194950000-195050000,B
4.156913831410468,86.58785433659999,111.14165365503041,2.0941990453563615,1,7_27_2019__Conv_zscan_03__cell9,chr2:197950000-198050000,B
4.241631932979277,88.14838851823592,113.10113761755758,5.09842772109908,1,7_27_2019__Conv_zscan_03__cell9,chr2:200950000-201050000,A
5.125557704951121,87.78709941154627,112.70186378315364,2.0040528038418204,1,7_27_2019__Conv_zscan_03__cell9,chr2:203950000-204050000,B
4.8099100293833175,87.78430615266016,113.4476565173123,3.828250433542934,1,7_27_2019__Conv_zscan_03__cell9,chr2:206950000-207050000,B
4.790056228278511,87.46635020949955,113.35191559477687,2.708278715800631,1,7_27_2019__Conv_zscan_03__cell9,chr2:209950000-210050000,B
5.037602016579381,86.257951650367,112.3137398604576,2.271649841739932,1,7_27_2019__Conv_zscan_03__cell9,chr2:212950000-213050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr2:215950000-216050000,A
3.621630734947917,86.83546608186646,112.91914131071897,3.741930968640264,1,7_27_2019__Conv_zscan_03__cell9,chr2:218950000-219050000,A
3.793936490139973,86.65406946370805,113.41889617999159,7.131462795170676,1,7_27_2019__Conv_zscan_03__cell9,chr2:221950000-222050000,B
4.5352168280904355,86.71569050787879,113.34688372498442,7.295813904804848,1,7_27_2019__Conv_zscan_03__cell9,chr2:224950000-225050000,A
5.084766484386796,86.64972466891237,112.86706873166727,1.187150427433951,1,7_27_2019__Conv_zscan_03__cell9,chr2:227950000-228050000,B
4.270981112950878,86.33365421058888,113.5577170258806,4.682517999434625,1,7_27_2019__Conv_zscan_03__cell9,chr2:230950000-231050000,A
4.939882426718924,86.10549851122244,115.08120448259409,3.455854458818931,1,7_27_2019__Conv_zscan_03__cell9,chr2:233950000-234050000,B
4.875783827374985,86.10973638361243,114.27342740006617,3.9994955458052046,1,7_27_2019__Conv_zscan_03__cell9,chr2:236950000-237050000,B
4.787745573807435,85.80987593141468,115.13978404498785,3.1721839068787516,1,7_27_2019__Conv_zscan_03__cell9,chr2:239950000-240050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr3:2950000-3050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr3:5950000-6050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr3:8950000-9050000,B
4.641802746166149,97.87666122468764,112.20392196955832,1.912277063944153,1,7_27_2019__Conv_zscan_03__cell9,chr3:11950000-12050000,B
4.254213983810419,94.93161501640633,112.52153886609773,0.9745948575868109,1,7_27_2019__Conv_zscan_03__cell9,chr3:14950000-15050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr3:17950000-18050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr3:20950000-21050000,B
4.225114726686255,95.34937101978304,114.57685291960289,2.743922430699609,1,7_27_2019__Conv_zscan_03__cell9,chr3:23950000-24050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr3:26950000-27050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr3:29950000-30050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr3:32950000-33050000,A
5.158718201420729,96.68645315904213,111.7937293967005,2.6838815775433016,1,7_27_2019__Conv_zscan_03__cell9,chr3:35950000-36050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr3:38950000-39050000,B
3.7456806079537213,97.72088549321738,114.51505987854271,0.5965076377243184,1,7_27_2019__Conv_zscan_03__cell9,chr3:41950000-42050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr3:44950000-45050000,A
3.742295879529556,97.64992143301811,115.20725934287334,2.529875139339204,1,7_27_2019__Conv_zscan_03__cell9,chr3:47950000-48050000,A
3.2357368417520003,98.1559733627275,114.85829394932807,3.651892558495975,1,7_27_2019__Conv_zscan_03__cell9,chr3:50950000-51050000,B
3.140105321809191,98.15141088888181,114.6652697347525,3.398104087799255,1,7_27_2019__Conv_zscan_03__cell9,chr3:53950000-54050000,B
3.3636656109339604,97.68284857903285,114.93902798862294,2.6766563153141623,1,7_27_2019__Conv_zscan_03__cell9,chr3:56950000-57050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr3:59950000-60050000,B
4.169396957467884,98.83075431390428,114.1967849761117,1.236611472120495,1,7_27_2019__Conv_zscan_03__cell9,chr3:62950000-63050000,B
4.448527492312687,96.06429179905854,111.43476017325186,6.52402049070853,1,7_27_2019__Conv_zscan_03__cell9,chr3:65950000-66050000,A
2.3397329785520746,96.34249913380596,111.24716255925453,2.4771278426738856,1,7_27_2019__Conv_zscan_03__cell9,chr3:68950000-69050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr3:71950000-72050000,B
2.839722364431318,97.36787677454542,114.75321847520559,1.1851819072076069,1,7_27_2019__Conv_zscan_03__cell9,chr3:74950000-75050000,B
3.7539084627161503,97.5190299705465,115.40427548247956,2.765981502298319,1,7_27_2019__Conv_zscan_03__cell9,chr3:77950000-78050000,B
3.1600625993373983,97.82441904744684,114.54880500280552,5.508450173451646,1,7_27_2019__Conv_zscan_03__cell9,chr3:80950000-81050000,B
3.430835502133818,98.04832505437601,113.54344045877015,3.7194124917220748,1,7_27_2019__Conv_zscan_03__cell9,chr3:83950000-84050000,B
3.8356638496054694,96.71744776391357,112.06382415375317,1.60507354968099,1,7_27_2019__Conv_zscan_03__cell9,chr3:86950000-87050000,A
2.035232564402875,97.94434055769995,112.77505754317731,1.533750724212799,1,7_27_2019__Conv_zscan_03__cell9,chr3:89950000-90050000,B
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr3:92950000-93050000,nan
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr3:95950000-96050000,B
3.279794120864765,96.46952999192479,113.32748713678023,4.023239375150483,1,7_27_2019__Conv_zscan_03__cell9,chr3:98950000-99050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr3:101950000-102050000,A
4.185818713390443,97.61011650438346,113.06523313533012,7.009806968425494,1,7_27_2019__Conv_zscan_03__cell9,chr3:104950000-105050000,B
3.460808001776714,98.15016428792181,112.78837342935483,7.031938710570553,1,7_27_2019__Conv_zscan_03__cell9,chr3:107950000-108050000,A
3.5941942344026105,97.16551504241089,112.4232311837956,0.78157991959873,1,7_27_2019__Conv_zscan_03__cell9,chr3:110950000-111050000,B
4.074183885918541,97.60793549417306,113.48934590032945,2.823652132753039,1,7_27_2019__Conv_zscan_03__cell9,chr3:113950000-114050000,A
,,,,1,7_27_2019__Conv_zscan_03__cell9,chr3:116950000-117050000,B
3.413411307026469,97.76950248153176,114.14481441976,3.962462813250877,1,7_27_2019__Conv_zscan_03__cell9,chr3:119950000-120050000,A
3.46627252050764,97.01329994660834,113.35924778229764,3.948638982548948,1,7_27_2019__Conv_zscan_03__cell9,chr3:122950000-123050000,A
4.631959649168529,97.43189054865641,113.96749642214786,2.0660371491993845,1,7_27_2019__Conv_zscan_03__cell9,chr3:125950000-126050000,A
3.4374014694268116,96.48614656796869,114.78744026816463,5.011945502295083,1,7_27_2019__Conv_zscan_03__cell9,chr3:128950000-129050000,A
3.1389933031964072,96.85315806904308,114.53210680068224,5.8756330261008625,1,7_27_2019__Conv_zscan_03__cell9,chr3:131950000-132050000,B
4.306840643275236,96.21394470981971,115.1228016076521,0.5695245183062696,1,7_27_2019__Conv_zscan_03__cell9,chr3:134950000-135050000,B
3.03092985496673,96.70488404399782,115.36522579196786,3.7251737669147564,1,7_27_2019__Conv_zscan_03__cell9,chr3:137950000-138050000,A
3.05289146548024,96.39873743622783,114.75590170464689,1.4876870803781435,1,7_27_2019__Conv_zscan_03__cell9,chr3:140950000-141050000,B
3.0988629121852678,96.58372882189143,114.93843628457006,1.3762835206506496,1,7_27_2019__Conv_zscan_03__cell9,chr3:143950000-144050000,B
3.6250598741433473,98.04643460221705,113.9305453099066,3.278823517364761,1,7_27_2019__Conv_zscan_03__cell9,chr3:146950000-147050000,B
3.4060631682430236,96.59004612417183,113.07405526713283,1.7731577741396525,1,7_27_2019__Conv_zscan_03__cell9,chr3:149950000-150050000,A
2.4110368713283217,97.81082649569116,111.26689827302648,1.9391571953619717,1,7_27_2019__Conv_zscan_03__cell9,chr3:152950000-153050000,B
3.202029397809755,97.6965974208221,112.77884276998054,2.9820233272210652,1,7_27_2019__Conv_zscan_03__cell9,chr3:155950000-156050000,B
4.0631013170880035,98.69177887160545,113.12313554876715,2.2736456396231084,1,7_27_2019__Conv_zscan_03__cell9,chr3:158950000-159050000,B
4.068449163841386,98.17964968636552,113.75081806538532,3.8710363120322286,1,7_27_2019__Conv_zscan_03__cell9,chr3:161950000-162050000,B
3.2233195084744484,97.72529138981652,113.74671833801705,1.8220211456846918,1,7_27_2019__Conv_zscan_03__cell9,chr3:164950000-165050000,B
4.335665679640935,96.07671143022354,114.71985029042509,5.534400961063401,1,7_27_2019__Conv_zscan_03__cell9,chr3:167950000-168050000,A
4.178923302236696,97.18314849494568,114.38506192297518,1.8596643565844075,1,7_27_2019__Conv_zscan_03__cell9,chr3:170950000-171050000,A
2.887595369171382,97.44750385052441,114.64901434799481,2.033542266286517,1,7_27_2019__Conv_zscan_03__cell9,chr3:173950000-174050000,B
3.6667682276528155,97.16660539859798,114.53006504096375,1.7600759842680165,1,7_27_2019__Conv_zscan_03__cell9,chr3:176950000-177050000,A
2.9898060263115913,96.80230929613897,115.92703378027977,3.095828250749441,1,7_27_2019__Conv_zscan_03__cell9,chr3:179950000-180050000,B
3.4754691569001026,97.39133187910646,115.21968150773685,1.3747819782968793,1,7_27_2019__Conv_zscan_03__cell9,chr3:182950000-183050000,A
3.7338449166697183,95.89453549130167,115.41963199699553,7.675469417641797,1,7_27_2019__Conv_zscan_03__cell9,chr3:185950000-186050000,A
2.6577626182309477,94.92974059640778,115.50129491949643,1.5448729283745184,1,7_27_2019__Conv_zscan_03__cell9,chr3:188950000-189050000,B
